FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments
CH.R.MNRJ35251.00000002,MNRJ,,35251,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Faz. Campestre, Campestre, N. Friburgo",-22.26667,-42.53333,WGS84,,1987-9-26,,Rump,0,0,0,0,00000002,
CH.R.MNRJ35251.00000003,MNRJ,,35251,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Faz. Campestre, Campestre, N. Friburgo",-22.26667,-42.53333,WGS84,,1987-9-26,,Rump,0,0,0,0,00000003,
CH.R.MNRJ35251.00000004,MNRJ,,35251,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Faz. Campestre, Campestre, N. Friburgo",-22.26667,-42.53333,WGS84,,1987-9-26,,Rump,0,0,0,0,00000004,
CH.R.MNRJ35251.00000005,MNRJ,,35251,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Faz. Campestre, Campestre, N. Friburgo",-22.26667,-42.53333,WGS84,,1987-9-26,,Rump,0,0,0,0,00000005,
CH.R.MNRJ37208.00000001,MNRJ,,37208,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Varginha, Canoas, Teresópolis",-22.41667,-42.90000,WGS84,,1990-11-5,,Rump,0,0,0,0,00000001,
CH.R.MNRJ37208.00000002,MNRJ,,37208,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Varginha, Canoas, Teresópolis",-22.41667,-42.90000,WGS84,,1990-11-5,,Rump,0,0,0,0,00000002,
CH.R.MNRJ37208.00000003,MNRJ,,37208,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Varginha, Canoas, Teresópolis",-22.41667,-42.90000,WGS84,,1990-11-5,,Rump,0,0,0,0,00000003,
CH.R.MNRJ37208.00000004,MNRJ,,37208,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Varginha, Canoas, Teresópolis",-22.41667,-42.90000,WGS84,,1990-11-5,,Rump,0,0,0,0,00000004,
CH.R.MNRJ37208.00000005,MNRJ,,37208,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Varginha, Canoas, Teresópolis",-22.41667,-42.90000,WGS84,,1990-11-5,,Rump,0,0,0,0,00000005,
CH.R.MNRJ38469.00000001,MNRJ,,38469,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Limeira, Serra da Prata, Guaratuba",-25.71717,-48.76389,WGS84,,1992-8-8,,Rump,0,0,0,0,00000001,
CH.R.MNRJ38469.00000002,MNRJ,,38469,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Limeira, Serra da Prata, Guaratuba",-25.71717,-48.76389,WGS84,,1992-8-8,,Rump,0,0,0,0,00000002,
CH.R.MNRJ38469.00000003,MNRJ,,38469,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Limeira, Serra da Prata, Guaratuba",-25.71717,-48.76389,WGS84,,1992-8-8,,Rump,0,0,0,0,00000003,
CH.R.MNRJ38469.00000004,MNRJ,,38469,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Limeira, Serra da Prata, Guaratuba",-25.71717,-48.76389,WGS84,,1992-8-8,,Rump,0,0,0,0,00000004,
CH.R.MNRJ38469.00000005,MNRJ,,38469,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Limeira, Serra da Prata, Guaratuba",-25.71717,-48.76389,WGS84,,1992-8-8,,Rump,0,0,0,0,00000005,
CH.R.MNRJ4359.00000001,MNRJ,,4359,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"São Paulo de Muriahe, Faz. Barra Alegre",-21.15000,-42.36667,WGS84,,1926-11-25,,Rump,0,0,0,0,00000001,
CH.R.MNRJ4359.00000003,MNRJ,,4359,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"São Paulo de Muriahe, Faz. Barra Alegre",-21.15000,-42.36667,WGS84,,1926-11-25,,Rump,0,0,0,0,00000003,
CH.R.MNRJ4359.00000004,MNRJ,,4359,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"São Paulo de Muriahe, Faz. Barra Alegre",-21.15000,-42.36667,WGS84,,1926-11-25,,Rump,0,0,0,0,00000004,
CH.R.MZUSP10554.00000001.spec,MZUSP,,10554,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Santos Itutinga,-23.92000,-46.48000,WGS84,,1921-5-15,,Rump,0,0,0,0,00000001,
CH.R.MZUSP10554.00000002.spec,MZUSP,,10554,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Santos Itutinga,-23.92000,-46.48000,WGS84,,1921-5-15,,Rump,0,0,0,0,00000002,
CH.R.MZUSP10554.00000003.spec,MZUSP,,10554,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Santos Itutinga,-23.92000,-46.48000,WGS84,,1921-5-15,,Rump,0,0,0,0,00000003,
CH.R.MZUSP10554.00000004.spec,MZUSP,,10554,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Santos Itutinga,-23.92000,-46.48000,WGS84,,1921-5-15,,Rump,0,0,0,0,00000004,
CH.R.MZUSP10554.00000005.spec,MZUSP,,10554,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Santos Itutinga,-23.92000,-46.48000,WGS84,,1921-5-15,,Rump,0,0,0,0,00000005,
CH.R.MZUSP11643.00000001.spec,MZUSP,,11643,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"São Miguel, Taquaral",-23.88333,-47.98333,WGS84,,1929-9-02,,Rump,0,0,0,0,00000001,
CH.R.MZUSP11643.00000002.spec,MZUSP,,11643,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"São Miguel, Taquaral",-23.88333,-47.98333,WGS84,,1929-9-02,,Rump,0,0,0,0,00000002,
CH.R.MZUSP11643.00000003.spec,MZUSP,,11643,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"São Miguel, Taquaral",-23.88333,-47.98333,WGS84,,1929-9-02,,Rump,0,0,0,0,00000003,
CH.R.MZUSP11643.00000004.spec,MZUSP,,11643,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"São Miguel, Taquaral",-23.88333,-47.98333,WGS84,,1929-9-02,,Rump,0,0,0,0,00000004,
CH.R.MZUSP11643.00000005.spec,MZUSP,,11643,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"São Miguel, Taquaral",-23.88333,-47.98333,WGS84,,1929-9-02,,Rump,0,0,0,0,00000005,
CH.R.MZUSP12499.00000001.spec,MZUSP,,12499,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Valparaíso,-21.22000,-50.85000,WGS84,,1931-6-26,,Rump,0,0,0,0,00000001,
CH.R.MZUSP12499.00000002.spec,MZUSP,,12499,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Valparaíso,-21.22000,-50.85000,WGS84,,1931-6-26,,Rump,0,0,0,0,00000002,
CH.R.MZUSP12499.00000003.spec,MZUSP,,12499,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Valparaíso,-21.22000,-50.85000,WGS84,,1931-6-26,,Rump,0,0,0,0,00000003,
CH.R.MZUSP12499.00000004.spec,MZUSP,,12499,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Valparaíso,-21.22000,-50.85000,WGS84,,1931-6-26,,Rump,0,0,0,0,00000004,
CH.R.MZUSP12499.00000005.spec,MZUSP,,12499,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Valparaíso,-21.22000,-50.85000,WGS84,,1931-6-26,,Rump,0,0,0,0,00000005,
CH.R.MZUSP24419.00000001.spec,MZUSP,,24419,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rio Juquiá; Faz. Poço Grande,-24.25000,-47.62000,WGS84,,1940-5-20,,Rump,0,0,0,0,00000001,
CH.R.MZUSP24419.00000002.spec,MZUSP,,24419,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rio Juquiá; Faz. Poço Grande,-24.25000,-47.62000,WGS84,,1940-5-20,,Rump,0,0,0,0,00000002,
CH.R.MZUSP24419.00000003.spec,MZUSP,,24419,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rio Juquiá; Faz. Poço Grande,-24.25000,-47.62000,WGS84,,1940-5-20,,Rump,0,0,0,0,00000003,
CH.R.MZUSP24419.00000004.spec,MZUSP,,24419,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rio Juquiá; Faz. Poço Grande,-24.25000,-47.62000,WGS84,,1940-5-20,,Rump,0,0,0,0,00000004,
CH.R.MZUSP24419.00000005.spec,MZUSP,,24419,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rio Juquiá; Faz. Poço Grande,-24.25000,-47.62000,WGS84,,1940-5-20,,Rump,0,0,0,0,00000005,
CH.R.MZUSP25101.00000001.spec,MZUSP,,25101,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rio Doce (margem direita),-19.50000,-42.50000,WGS84,,1940-9-02,,Rump,0,0,0,0,00000001,
CH.R.MZUSP25101.00000002.spec,MZUSP,,25101,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rio Doce (margem direita),-19.50000,-42.50000,WGS84,,1940-9-02,,Rump,0,0,0,0,00000002,
CH.R.MZUSP25101.00000003.spec,MZUSP,,25101,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rio Doce (margem direita),-19.50000,-42.50000,WGS84,,1940-9-02,,Rump,0,0,0,0,00000003,
CH.R.MZUSP25101.00000004.spec,MZUSP,,25101,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rio Doce (margem direita),-19.50000,-42.50000,WGS84,,1940-9-02,,Rump,0,0,0,0,00000004,
CH.R.MZUSP25101.00000005.spec,MZUSP,,25101,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rio Doce (margem direita),-19.50000,-42.50000,WGS84,,1940-9-02,,Rump,0,0,0,0,00000005,
CH.R.MZUSP34162.00000001.spec,MZUSP,,34162,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Maromba, Parque Nac. de Itatiaia",-22.38000,-44.63000,WGS84,,1950-1-07,,Rump,0,0,0,0,00000001,
CH.R.MZUSP34162.00000002.spec,MZUSP,,34162,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Maromba, Parque Nac. de Itatiaia",-22.38000,-44.63000,WGS84,,1950-1-07,,Rump,0,0,0,0,00000002,
CH.R.MZUSP34162.00000003.spec,MZUSP,,34162,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Maromba, Parque Nac. de Itatiaia",-22.38000,-44.63000,WGS84,,1950-1-07,,Rump,0,0,0,0,00000003,
CH.R.MZUSP34162.00000004.spec,MZUSP,,34162,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Maromba, Parque Nac. de Itatiaia",-22.38000,-44.63000,WGS84,,1950-1-07,,Rump,0,0,0,0,00000004,
CH.R.MZUSP34162.00000005.spec,MZUSP,,34162,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Maromba, Parque Nac. de Itatiaia",-22.38000,-44.63000,WGS84,,1950-1-07,,Rump,0,0,0,0,00000005,
CH.R.MZUSP47734.00000001.spec,MZUSP,,47734,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"R. Ipiranga, Tamanduá",-24.26667,-47.83333,WGS84,,1962-10-03,,Rump,0,0,0,0,00000001,
CH.R.MZUSP47734.00000002.spec,MZUSP,,47734,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"R. Ipiranga, Tamanduá",-24.26667,-47.83333,WGS84,,1962-10-03,,Rump,0,0,0,0,00000002,
CH.R.MZUSP47734.00000003.spec,MZUSP,,47734,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"R. Ipiranga, Tamanduá",-24.26667,-47.83333,WGS84,,1962-10-03,,Rump,0,0,0,0,00000003,
CH.R.MZUSP47734.00000004.spec,MZUSP,,47734,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"R. Ipiranga, Tamanduá",-24.26667,-47.83333,WGS84,,1962-10-03,,Rump,0,0,0,0,00000004,
CH.R.MZUSP47734.00000005.spec,MZUSP,,47734,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"R. Ipiranga, Tamanduá",-24.26667,-47.83333,WGS84,,1962-10-03,,Rump,0,0,0,0,00000005,
CH.R.MZUSP49566.00000001.spec,MZUSP,,49566,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rocha,-24.21667,-47.73333,WGS84,,1961-12-29,,Rump,0,0,0,0,00000001,
CH.R.MZUSP49566.00000002.spec,MZUSP,,49566,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rocha,-24.21667,-47.73333,WGS84,,1961-12-29,,Rump,0,0,0,0,00000002,
CH.R.MZUSP49566.00000003.spec,MZUSP,,49566,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rocha,-24.21667,-47.73333,WGS84,,1961-12-29,,Rump,0,0,0,0,00000003,
CH.R.MZUSP49566.00000004.spec,MZUSP,,49566,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rocha,-24.21667,-47.73333,WGS84,,1961-12-29,,Rump,0,0,0,0,00000004,
CH.R.MZUSP49566.00000005.spec,MZUSP,,49566,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Rocha,-24.21667,-47.73333,WGS84,,1961-12-29,,Rump,0,0,0,0,00000005,
CH.R.MZUSP54474.00000001,MZUSP,,54474,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Anhembi, Fazenda Barreiro Rico",-22.75000,-48.15000,WGS84,,1964-11-13,,Rump,0,0,0,0,00000001,
CH.R.MZUSP54474.00000002,MZUSP,,54474,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Anhembi, Fazenda Barreiro Rico",-22.75000,-48.15000,WGS84,,1964-11-13,,Rump,0,0,0,0,00000002,
CH.R.MZUSP54474.00000003,MZUSP,,54474,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Anhembi, Fazenda Barreiro Rico",-22.75000,-48.15000,WGS84,,1964-11-13,,Rump,0,0,0,0,00000003,
CH.R.MZUSP54474.00000004,MZUSP,,54474,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Anhembi, Fazenda Barreiro Rico",-22.75000,-48.15000,WGS84,,1964-11-13,,Rump,0,0,0,0,00000004,
CH.R.MZUSP54474.00000005,MZUSP,,54474,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"Anhembi, Fazenda Barreiro Rico",-22.75000,-48.15000,WGS84,,1964-11-13,,Rump,0,0,0,0,00000005,
CH.R.MZUSP91162.00000001.spec,MZUSP,,91162,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Nova Trento,-27.29989,-49.07864,WGS84,,2010-9-15,,Rump,0,0,0,0,00000001,
CH.R.MZUSP91162.00000002.spec,MZUSP,,91162,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Nova Trento,-27.29989,-49.07864,WGS84,,2010-9-15,,Rump,0,0,0,0,00000002,
CH.R.MZUSP91162.00000003.spec,MZUSP,,91162,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Nova Trento,-27.29989,-49.07864,WGS84,,2010-9-15,,Rump,0,0,0,0,00000003,
CH.R.MZUSP91162.00000004.spec,MZUSP,,91162,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Nova Trento,-27.29989,-49.07864,WGS84,,2010-9-15,,Rump,0,0,0,0,00000004,
CH.R.MZUSP91162.00000005.spec,MZUSP,,91162,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Nova Trento,-27.29989,-49.07864,WGS84,,2010-9-15,,Rump,0,0,0,0,00000005,
CH.R.MZUSP93499.00000001,MZUSP,,93499,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"E.E. Bananal, Bananal",-22.80000,-44.37000,WGS84,,2011-12-13-16,,Rump,0,0,0,0,00000001,
CH.R.MZUSP93499.00000002,MZUSP,,93499,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"E.E. Bananal, Bananal",-22.80000,-44.37000,WGS84,,2011-12-13-16,,Rump,0,0,0,0,00000002,
CH.R.MZUSP93499.00000003,MZUSP,,93499,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"E.E. Bananal, Bananal",-22.80000,-44.37000,WGS84,,2011-12-13-16,,Rump,0,0,0,0,00000003,
CH.R.MZUSP93499.00000004,MZUSP,,93499,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"E.E. Bananal, Bananal",-22.80000,-44.37000,WGS84,,2011-12-13-16,,Rump,0,0,0,0,00000004,
CH.R.MZUSP93499.00000005,MZUSP,,93499,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,"E.E. Bananal, Bananal",-22.80000,-44.37000,WGS84,,2011-12-13-16,,Rump,0,0,0,0,00000005,
CH.R.MZUSP97837.00000001.spec,MZUSP,,97837,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Biritiba Assu,-23.63311,-46.11645,WGS84,,,,Rump,0,0,0,0,00000001,
CH.R.MZUSP97837.00000002.spec,MZUSP,,97837,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Biritiba Assu,-23.63311,-46.11645,WGS84,,,,Rump,0,0,0,0,00000002,
CH.R.MZUSP97837.00000003.spec,MZUSP,,97837,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Biritiba Assu,-23.63311,-46.11645,WGS84,,,,Rump,0,0,0,0,00000003,
CH.R.MZUSP97837.00000004.spec,MZUSP,,97837,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Biritiba Assu,-23.63311,-46.11645,WGS84,,,,Rump,0,0,0,0,00000004,
CH.R.MZUSP97837.00000005.spec,MZUSP,,97837,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Biritiba Assu,-23.63311,-46.11645,WGS84,,,,Rump,0,0,0,0,00000005,
CH.R.USNM115218.00000001,USNM,,115218,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,,,,,,,,Rump,0,0,0,0,00000001,
CH.R.USNM115218.00000002,USNM,,115218,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,,,,,,,,Rump,0,0,0,0,00000002,
CH.R.USNM115218.00000003,USNM,,115218,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,,,,,,,,Rump,0,0,0,0,00000003,
CH.R.USNM115218.00000004,USNM,,115218,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,,,,,,,,Rump,0,0,0,0,00000004,
CH.R.USNM115218.00000005,USNM,,115218,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,,,,,,,,Rump,0,0,0,0,00000005,
CH.S.USNM115218.00000001,USNM,,115218,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,,,,,,,,Sub-terminal tail band,0,0,0,0,00000001,
CH.S.USNM115218.00000002,USNM,,115218,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,,,,,,,,Sub-terminal tail band,0,0,0,0,00000002,
CH.S.USNM115218.00000003,USNM,,115218,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,,,,,,,,Sub-terminal tail band,0,0,0,0,00000003,
CH.S.USNM115218.00000004,USNM,,115218,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,,,,,,,,Sub-terminal tail band,0,0,0,0,00000004,
CH.S.USNM115218.00000005,USNM,,115218,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,,,,,,,,Sub-terminal tail band,0,0,0,0,00000005,
CH.T.AMNH318319.00000001,AMNH,,318319,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Subadult,Brazil,Foz do Iguassú,-25.55000,-54.58333,WGS84,,1930-5-30,,Upper Tail,0,0,0,0,00000001,
CH.T.AMNH318319.00000002,AMNH,,318319,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Subadult,Brazil,Foz do Iguassú,-25.55000,-54.58333,WGS84,,1930-5-30,,Upper Tail,0,0,0,0,00000002,
CH.T.AMNH318319.00000003,AMNH,,318319,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Subadult,Brazil,Foz do Iguassú,-25.55000,-54.58333,WGS84,,1930-5-30,,Upper Tail,0,0,0,0,00000003,
CH.T.AMNH318319.00000004,AMNH,,318319,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Subadult,Brazil,Foz do Iguassú,-25.55000,-54.58333,WGS84,,1930-5-30,,Upper Tail,0,0,0,0,00000004,
CH.T.AMNH318319.00000005,AMNH,,318319,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Subadult,Brazil,Foz do Iguassú,-25.55000,-54.58333,WGS84,,1930-5-30,,Upper Tail,0,0,0,0,00000005,
CH.T.AMNH320023.00000001,AMNH,,320023,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Paraguay,"East of Villa Rica, Colonia Independencia",-25.71667,-56.25000,WGS84,,1930-10-3,,Upper Tail,0,0,0,0,00000001,
CH.T.AMNH320023.00000002,AMNH,,320023,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Paraguay,"East of Villa Rica, Colonia Independencia",-25.71667,-56.25000,WGS84,,1930-10-3,,Upper Tail,0,0,0,0,00000002,
CH.T.AMNH320023.00000003,AMNH,,320023,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Paraguay,"East of Villa Rica, Colonia Independencia",-25.71667,-56.25000,WGS84,,1930-10-3,,Upper Tail,0,0,0,0,00000003,
CH.T.AMNH320023.00000004,AMNH,,320023,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Paraguay,"East of Villa Rica, Colonia Independencia",-25.71667,-56.25000,WGS84,,1930-10-3,,Upper Tail,0,0,0,0,00000004,
CH.T.AMNH320023.00000005,AMNH,,320023,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Paraguay,"East of Villa Rica, Colonia Independencia",-25.71667,-56.25000,WGS84,,1930-10-3,,Upper Tail,0,0,0,0,00000005,
CH.T.AMNH320024.00000001,AMNH,,320024,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Paraguay,"East of Villa Rica, Colonia Independencia",-25.71667,-56.25000,WGS84,,1930-10-7,,Upper Tail,0,0,0,0,00000001,
CH.T.AMNH320024.00000002,AMNH,,320024,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Paraguay,"East of Villa Rica, Colonia Independencia",-25.71667,-56.25000,WGS84,,1930-10-7,,Upper Tail,0,0,0,0,00000002,
CH.T.AMNH320024.00000003,AMNH,,320024,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Paraguay,"East of Villa Rica, Colonia Independencia",-25.71667,-56.25000,WGS84,,1930-10-7,,Upper Tail,0,0,0,0,00000003,
CH.T.AMNH320024.00000004,AMNH,,320024,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Paraguay,"East of Villa Rica, Colonia Independencia",-25.71667,-56.25000,WGS84,,1930-10-7,,Upper Tail,0,0,0,0,00000004,
CH.T.AMNH320024.00000005,AMNH,,320024,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Paraguay,"East of Villa Rica, Colonia Independencia",-25.71667,-56.25000,WGS84,,1930-10-7,,Upper Tail,0,0,0,0,00000005,
CH.T.AMNH478534.00000001,AMNH,,478534,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Roca Nova,-25.00000,-49.00000,WGS84,,1901-8-24,,Upper Tail,0,0,0,0,00000001,
CH.T.AMNH478534.00000002,AMNH,,478534,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Roca Nova,-25.00000,-49.00000,WGS84,,1901-8-24,,Upper Tail,0,0,0,0,00000002,
CH.T.AMNH478534.00000003,AMNH,,478534,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Roca Nova,-25.00000,-49.00000,WGS84,,1901-8-24,,Upper Tail,0,0,0,0,00000003,
CH.T.AMNH478534.00000004,AMNH,,478534,Aves,Trogoniformes,Trogonidae,Trogon,rufus,chrysochloros,Male,Adult,Brazil,Roca Nova,-25.00000,-49.00000,WGS84,,1901-8-24,,Upper Tail,0,0,0,0,00000004,
